run_id,subject,exercise,restimulus,rerepetition,n_samples,first_source_row,last_source_row,duration_seconds,segment_type
15803,2,3,12,2,362,9223471,9223832,3.62,active
15804,2,3,0,0,387,9223833,9224219,3.87,rest
15805,2,3,12,3,371,9224220,9224590,3.71,active
15806,2,3,0,0,510,9224591,9225100,5.1,rest
15807,2,3,12,4,339,9225101,9225439,3.39,active
15808,2,3,0,0,529,9225440,9225968,5.29,rest
15809,2,3,12,5,363,9225969,9226331,3.63,active
15810,2,3,0,0,473,9226332,9226804,4.73,rest
15811,2,3,12,6,332,9226805,9227136,3.32,active
15812,2,3,0,0,481,9227137,9227617,4.81,rest
15813,2,3,12,7,259,9227618,9227876,2.59,active
15814,2,3,0,0,586,9227877,9228462,5.86,rest
15815,2,3,12,8,361,9228463,9228823,3.61,active
15816,2,3,0,0,444,9228824,9229267,4.44,rest
15817,2,3,12,9,409,9229268,9229676,4.09,active
15818,2,3,0,0,449,9229677,9230125,4.49,rest
15819,2,3,12,10,341,9230126,9230466,3.41,active
15820,2,3,0,0,1265,9230467,9231731,12.65,rest
15821,2,3,13,1,426,9231732,9232157,4.26,active
15822,2,3,0,0,339,9232158,9232496,3.39,rest
15823,2,3,13,2,380,9232497,9232876,3.8,active
15824,2,3,0,0,468,9232877,9233344,4.68,rest
15825,2,3,13,3,369,9233345,9233713,3.69,active
15826,2,3,0,0,481,9233714,9234194,4.81,rest
15827,2,3,13,4,364,9234195,9234558,3.64,active
15828,2,3,0,0,398,9234559,9234956,3.98,rest
15829,2,3,13,5,379,9234957,9235335,3.79,active
15830,2,3,0,0,508,9235336,9235843,5.08,rest
15831,2,3,13,6,375,9235844,9236218,3.75,active
15832,2,3,0,0,471,9236219,9236689,4.71,rest
15833,2,3,13,7,314,9236690,9237003,3.14,active
15834,2,3,0,0,490,9237004,9237493,4.9,rest
15835,2,3,13,8,235,9237494,9237728,2.35,active
15836,2,3,0,0,636,9237729,9238364,6.36,rest
15837,2,3,13,9,320,9238365,9238684,3.2,active
15838,2,3,0,0,472,9238685,9239156,4.72,rest
15839,2,3,13,10,389,9239157,9239545,3.89,active
15840,2,3,0,0,1739,9239546,9241284,17.39,rest
15841,2,3,14,1,415,9241285,9241699,4.15,active
15842,2,3,0,0,355,9241700,9242054,3.55,rest
15843,2,3,14,2,391,9242055,9242445,3.91,active
15844,2,3,0,0,417,9242446,9242862,4.17,rest
15845,2,3,14,3,303,9242863,9243165,3.03,active
15846,2,3,0,0,589,9243166,9243754,5.89,rest
15847,2,3,14,4,364,9243755,9244118,3.64,active
15848,2,3,0,0,502,9244119,9244620,5.02,rest
15849,2,3,14,5,492,9244621,9245112,4.92,active
15850,2,3,0,0,253,9245113,9245365,2.53,rest
15851,2,3,14,6,369,9245366,9245734,3.69,active
15852,2,3,0,0,511,9245735,9246245,5.11,rest
15853,2,3,14,7,409,9246246,9246654,4.09,active
15854,2,3,0,0,439,9246655,9247093,4.39,rest
15855,2,3,14,8,377,9247094,9247470,3.77,active
15856,2,3,0,0,459,9247471,9247929,4.59,rest
15857,2,3,14,9,266,9247930,9248195,2.66,active
15858,2,3,0,0,561,9248196,9248756,5.61,rest
15859,2,3,14,10,335,9248757,9249091,3.35,active
15860,2,3,0,0,2172,9249092,9251263,21.72,rest
15861,2,3,15,1,262,9251264,9251525,2.62,active
15862,2,3,0,0,470,9251526,9251995,4.7,rest
15863,2,3,15,2,315,9251996,9252310,3.15,active
15864,2,3,0,0,532,9252311,9252842,5.32,rest
15865,2,3,15,3,332,9252843,9253174,3.32,active
15866,2,3,0,0,500,9253175,9253674,5.0,rest
15867,2,3,15,4,383,9253675,9254057,3.83,active
15868,2,3,0,0,548,9254058,9254605,5.48,rest
15869,2,3,15,5,356,9254606,9254961,3.56,active
15870,2,3,0,0,383,9254962,9255344,3.83,rest
15871,2,3,15,6,416,9255345,9255760,4.16,active
15872,2,3,0,0,444,9255761,9256204,4.44,rest
15873,2,3,15,7,410,9256205,9256614,4.1,active
15874,2,3,0,0,417,9256615,9257031,4.17,rest
15875,2,3,15,8,428,9257032,9257459,4.28,active
15876,2,3,0,0,423,9257460,9257882,4.23,rest
15877,2,3,15,9,313,9257883,9258195,3.13,active
15878,2,3,0,0,527,9258196,9258722,5.27,rest
15879,2,3,15,10,308,9258723,9259030,3.08,active
15880,2,3,0,0,1441,9259031,9260471,14.41,rest
15881,2,3,16,1,416,9260472,9260887,4.16,active
15882,2,3,0,0,378,9260888,9261265,3.78,rest
15883,2,3,16,2,368,9261266,9261633,3.68,active
15884,2,3,0,0,440,9261634,9262073,4.4,rest
15885,2,3,16,3,321,9262074,9262394,3.21,active
15886,2,3,0,0,557,9262395,9262951,5.57,rest
15887,2,3,16,4,322,9262952,9263273,3.22,active
15888,2,3,0,0,469,9263274,9263742,4.69,rest
15889,2,3,16,5,359,9263743,9264101,3.59,active
15890,2,3,0,0,514,9264102,9264615,5.14,rest
15891,2,3,16,6,419,9264616,9265034,4.19,active
15892,2,3,0,0,382,9265035,9265416,3.82,rest
15893,2,3,16,7,339,9265417,9265755,3.39,active
15894,2,3,0,0,545,9265756,9266300,5.45,rest
15895,2,3,16,8,382,9266301,9266682,3.82,active
15896,2,3,0,0,427,9266683,9267109,4.27,rest
15897,2,3,16,9,283,9267110,9267392,2.83,active
15898,2,3,0,0,549,9267393,9267941,5.49,rest
15899,2,3,16,10,380,9267942,9268321,3.8,active
15900,2,3,0,0,1786,9268322,9270107,17.86,rest
15901,2,3,17,1,474,9270108,9270581,4.74,active
15902,2,3,0,0,293,9270582,9270874,2.93,rest
15903,2,3,17,2,289,9270875,9271163,2.89,active
15904,2,3,0,0,571,9271164,9271734,5.71,rest
15905,2,3,17,3,412,9271735,9272146,4.12,active
15906,2,3,0,0,432,9272147,9272578,4.32,rest
15907,2,3,17,4,341,9272579,9272919,3.41,active
15908,2,3,0,0,473,9272920,9273392,4.73,rest
15909,2,3,17,5,243,9273393,9273635,2.43,active
15910,2,3,0,0,552,9273636,9274187,5.52,rest
15911,2,3,17,6,311,9274188,9274498,3.11,active
15912,2,3,0,0,560,9274499,9275058,5.6,rest
15913,2,3,17,7,318,9275059,9275376,3.18,active
15914,2,3,0,0,551,9275377,9275927,5.51,rest
15915,2,3,17,8,402,9275928,9276329,4.02,active
15916,2,3,0,0,444,9276330,9276773,4.44,rest
15917,2,3,17,9,381,9276774,9277154,3.81,active
15918,2,3,0,0,477,9277155,9277631,4.77,rest
15919,2,3,17,10,334,9277632,9277965,3.34,active
15920,2,3,0,0,1619,9277966,9279584,16.19,rest
15921,2,3,18,1,367,9279585,9279951,3.67,active
15922,2,3,0,0,304,9279952,9280255,3.04,rest
15923,2,3,18,2,452,9280256,9280707,4.52,active
15924,2,3,0,0,379,9280708,9281086,3.79,rest
15925,2,3,18,3,405,9281087,9281491,4.05,active
15926,2,3,0,0,415,9281492,9281906,4.15,rest
15927,2,3,18,4,383,9281907,9282289,3.83,active
15928,2,3,0,0,455,9282290,9282744,4.55,rest
15929,2,3,18,5,404,9282745,9283148,4.04,active
15930,2,3,0,0,414,9283149,9283562,4.14,rest
15931,2,3,18,6,453,9283563,9284015,4.53,active
15932,2,3,0,0,382,9284016,9284397,3.82,rest
15933,2,3,18,7,482,9284398,9284879,4.82,active
15934,2,3,0,0,389,9284880,9285268,3.89,rest
15935,2,3,18,8,459,9285269,9285727,4.59,active
15936,2,3,0,0,383,9285728,9286110,3.83,rest
15937,2,3,18,9,466,9286111,9286576,4.66,active
15938,2,3,0,0,366,9286577,9286942,3.66,rest
15939,2,3,18,10,438,9286943,9287380,4.38,active
15940,2,3,0,0,1437,9287381,9288817,14.37,rest
15941,2,3,19,1,395,9288818,9289212,3.95,active
15942,2,3,0,0,417,9289213,9289629,4.17,rest
15943,2,3,19,2,285,9289630,9289914,2.85,active
15944,2,3,0,0,547,9289915,9290461,5.47,rest
15945,2,3,19,3,378,9290462,9290839,3.78,active
15946,2,3,0,0,454,9290840,9291293,4.54,rest
15947,2,3,19,4,332,9291294,9291625,3.32,active
15948,2,3,0,0,542,9291626,9292167,5.42,rest
15949,2,3,19,5,376,9292168,9292543,3.76,active
15950,2,3,0,0,471,9292544,9293014,4.71,rest
15951,2,3,19,6,281,9293015,9293295,2.81,active
15952,2,3,0,0,562,9293296,9293857,5.62,rest
15953,2,3,19,7,368,9293858,9294225,3.68,active
15954,2,3,0,0,439,9294226,9294664,4.39,rest
15955,2,3,19,8,364,9294665,9295028,3.64,active
15956,2,3,0,0,464,9295029,9295492,4.64,rest
15957,2,3,19,9,476,9295493,9295968,4.76,active
15958,2,3,0,0,479,9295969,9296447,4.79,rest
15959,2,3,19,10,297,9296448,9296744,2.97,active
15960,2,3,0,0,4936,9296745,9301680,49.36,rest
15961,2,3,20,1,426,9301681,9302106,4.26,active
15962,2,3,0,0,364,9302107,9302470,3.64,rest
15963,2,3,20,2,463,9302471,9302933,4.63,active
15964,2,3,0,0,288,9302934,9303221,2.88,rest
15965,2,3,20,3,562,9303222,9303783,5.62,active
15966,2,3,0,0,400,9303784,9304183,4.0,rest
15967,2,3,20,4,440,9304184,9304623,4.4,active
15968,2,3,0,0,291,9304624,9304914,2.91,rest
15969,2,3,20,5,545,9304915,9305459,5.45,active
15970,2,3,0,0,352,9305460,9305811,3.52,rest
15971,2,3,20,6,485,9305812,9306296,4.85,active
15972,2,3,0,0,406,9306297,9306702,4.06,rest
15973,2,3,20,7,436,9306703,9307138,4.36,active
15974,2,3,0,0,323,9307139,9307461,3.23,rest
15975,2,3,20,8,527,9307462,9307988,5.27,active
15976,2,3,0,0,651,9307989,9308639,6.51,rest
15977,2,3,20,9,185,9308640,9308824,1.85,active
15978,2,3,0,0,490,9308825,9309314,4.9,rest
15979,2,3,20,10,342,9309315,9309656,3.42,active
15980,2,3,0,0,2204,9309657,9311860,22.04,rest
15981,2,3,21,1,342,9311861,9312202,3.42,active
15982,2,3,0,0,467,9312203,9312669,4.67,rest
15983,2,3,21,2,433,9312670,9313102,4.33,active
15984,2,3,0,0,415,9313103,9313517,4.15,rest
15985,2,3,21,3,327,9313518,9313844,3.27,active
15986,2,3,0,0,470,9313845,9314314,4.7,rest
15987,2,3,21,4,403,9314315,9314717,4.03,active
15988,2,3,0,0,408,9314718,9315125,4.08,rest
15989,2,3,21,5,354,9315126,9315479,3.54,active
15990,2,3,0,0,454,9315480,9315933,4.54,rest
15991,2,3,21,6,457,9315934,9316390,4.57,active
15992,2,3,0,0,373,9316391,9316763,3.73,rest
15993,2,3,21,7,412,9316764,9317175,4.12,active
15994,2,3,0,0,426,9317176,9317601,4.26,rest
15995,2,3,21,8,491,9317602,9318092,4.91,active
15996,2,3,0,0,592,9318093,9318684,5.92,rest
15997,2,3,21,9,328,9318685,9319012,3.28,active
15998,2,3,0,0,332,9319013,9319344,3.32,rest
15999,2,3,21,10,427,9319345,9319771,4.27,active
16000,2,3,0,0,3808,9319772,9323579,38.08,rest
16001,2,3,22,1,499,9323580,9324078,4.99,active
16002,2,3,0,0,368,9324079,9324446,3.68,rest
16003,2,3,22,2,393,9324447,9324839,3.93,active
16004,2,3,0,0,558,9324840,9325397,5.58,rest
16005,2,3,22,3,294,9325398,9325691,2.94,active
16006,2,3,0,0,515,9325692,9326206,5.15,rest
16007,2,3,22,4,272,9326207,9326478,2.72,active
16008,2,3,0,0,565,9326479,9327043,5.65,rest
16009,2,3,22,5,303,9327044,9327346,3.03,active
16010,2,3,0,0,614,9327347,9327960,6.14,rest
16011,2,3,22,6,218,9327961,9328178,2.18,active
16012,2,3,0,0,485,9328179,9328663,4.85,rest
16013,2,3,22,7,348,9328664,9329011,3.48,active
16014,2,3,0,0,550,9329012,9329561,5.5,rest
16015,2,3,22,8,265,9329562,9329826,2.65,active
16016,2,3,0,0,436,9329827,9330262,4.36,rest
16017,2,3,22,9,403,9330263,9330665,4.03,active
16018,2,3,0,0,539,9330666,9331204,5.39,rest
16019,2,3,22,10,291,9331205,9331495,2.91,active
16020,2,3,0,0,3063,9331496,9334558,30.63,rest
16021,2,3,23,1,473,9334559,9335031,4.73,active
16022,2,3,0,0,305,9335032,9335336,3.05,rest
16023,2,3,23,2,477,9335337,9335813,4.77,active
16024,2,3,0,0,370,9335814,9336183,3.7,rest
16025,2,3,23,3,531,9336184,9336714,5.31,active
16026,2,3,0,0,311,9336715,9337025,3.11,rest
16027,2,3,23,4,506,9337026,9337531,5.06,active
16028,2,3,0,0,316,9337532,9337847,3.16,rest
16029,2,3,23,5,486,9337848,9338333,4.86,active
16030,2,3,0,0,347,9338334,9338680,3.47,rest
16031,2,3,23,6,467,9338681,9339147,4.67,active
16032,2,3,0,0,370,9339148,9339517,3.7,rest
16033,2,3,23,7,467,9339518,9339984,4.67,active
16034,2,3,0,0,382,9339985,9340366,3.82,rest
16035,2,3,23,8,533,9340367,9340899,5.33,active
16036,2,3,0,0,320,9340900,9341219,3.2,rest
16037,2,3,23,9,528,9341220,9341747,5.28,active
16038,2,3,0,0,312,9341748,9342059,3.12,rest
16039,2,3,23,10,529,9342060,9342588,5.29,active
16040,2,3,0,0,238,9342589,9342826,2.38,rest
16041,3,2,0,0,384,9443547,9443930,3.84,rest
16042,3,2,1,1,473,9443931,9444403,4.73,active
16043,3,2,0,0,416,9444404,9444819,4.16,rest
16044,3,2,1,2,323,9444820,9445142,3.23,active
16045,3,2,0,0,525,9445143,9445667,5.25,rest
16046,3,2,1,3,287,9445668,9445954,2.87,active
16047,3,2,0,0,518,9445955,9446472,5.18,rest
16048,3,2,1,4,381,9446473,9446853,3.81,active
16049,3,2,0,0,453,9446854,9447306,4.53,rest
16050,3,2,1,5,324,9447307,9447630,3.24,active
16051,3,2,0,0,486,9447631,9448116,4.86,rest
16052,3,2,1,6,349,9448117,9448465,3.49,active
16053,3,2,0,0,512,9448466,9448977,5.12,rest
16054,3,2,1,7,301,9448978,9449278,3.01,active
16055,3,2,0,0,514,9449279,9449792,5.14,rest
16056,3,2,1,8,331,9449793,9450123,3.31,active
16057,3,2,0,0,502,9450124,9450625,5.02,rest
16058,3,2,1,9,335,9450626,9450960,3.35,active
16059,3,2,0,0,503,9450961,9451463,5.03,rest
16060,3,2,1,10,453,9451464,9451916,4.53,active
16061,3,2,0,0,436,9451917,9452352,4.36,rest
16062,3,2,2,1,368,9452353,9452720,3.68,active
16063,3,2,0,0,427,9452721,9453147,4.27,rest
16064,3,2,2,2,396,9453148,9453543,3.96,active
16065,3,2,0,0,414,9453544,9453957,4.14,rest
16066,3,2,2,3,412,9453958,9454369,4.12,active
16067,3,2,0,0,511,9454370,9454880,5.11,rest
16068,3,2,2,4,410,9454881,9455290,4.1,active
16069,3,2,0,0,369,9455291,9455659,3.69,rest
16070,3,2,2,5,342,9455660,9456001,3.42,active
16071,3,2,0,0,516,9456002,9456517,5.16,rest
16072,3,2,2,6,298,9456518,9456815,2.98,active
16073,3,2,0,0,525,9456816,9457340,5.25,rest
16074,3,2,2,7,336,9457341,9457676,3.36,active
16075,3,2,0,0,505,9457677,9458181,5.05,rest
16076,3,2,2,8,293,9458182,9458474,2.93,active
16077,3,2,0,0,567,9458475,9459041,5.67,rest
16078,3,2,2,9,295,9459042,9459336,2.95,active
16079,3,2,0,0,496,9459337,9459832,4.96,rest
16080,3,2,2,10,354,9459833,9460186,3.54,active
16081,3,2,0,0,590,9460187,9460776,5.9,rest
16082,3,2,3,1,267,9460777,9461043,2.67,active
16083,3,2,0,0,474,9461044,9461517,4.74,rest
16084,3,2,3,2,312,9461518,9461829,3.12,active
16085,3,2,0,0,521,9461830,9462350,5.21,rest
16086,3,2,3,3,319,9462351,9462669,3.19,active
16087,3,2,0,0,529,9462670,9463198,5.29,rest
16088,3,2,3,4,287,9463199,9463485,2.87,active
16089,3,2,0,0,532,9463486,9464017,5.32,rest
16090,3,2,3,5,328,9464018,9464345,3.28,active
16091,3,2,0,0,526,9464346,9464871,5.26,rest
16092,3,2,3,6,273,9464872,9465144,2.73,active
16093,3,2,0,0,553,9465145,9465697,5.53,rest
16094,3,2,3,7,337,9465698,9466034,3.37,active
16095,3,2,0,0,513,9466035,9466547,5.13,rest
16096,3,2,3,8,344,9466548,9466891,3.44,active
16097,3,2,0,0,492,9466892,9467383,4.92,rest
16098,3,2,3,9,333,9467384,9467716,3.33,active
16099,3,2,0,0,506,9467717,9468222,5.06,rest
16100,3,2,3,10,318,9468223,9468540,3.18,active
16101,3,2,0,0,524,9468541,9469064,5.24,rest
16102,3,2,4,1,349,9469065,9469413,3.49,active
16103,3,2,0,0,516,9469414,9469929,5.16,rest
16104,3,2,4,2,406,9469930,9470335,4.06,active
16105,3,2,0,0,446,9470336,9470781,4.46,rest
16106,3,2,4,3,255,9470782,9471036,2.55,active
16107,3,2,0,0,612,9471037,9471648,6.12,rest
16108,3,2,4,4,211,9471649,9471859,2.11,active
16109,3,2,0,0,579,9471860,9472438,5.79,rest
16110,3,2,4,5,244,9472439,9472682,2.44,active
16111,3,2,0,0,606,9472683,9473288,6.06,rest
16112,3,2,4,6,382,9473289,9473670,3.82,active
16113,3,2,0,0,449,9473671,9474119,4.49,rest
16114,3,2,4,7,469,9474120,9474588,4.69,active
16115,3,2,0,0,354,9474589,9474942,3.54,rest
16116,3,2,4,8,295,9474943,9475237,2.95,active
16117,3,2,0,0,552,9475238,9475789,5.52,rest
16118,3,2,4,9,369,9475790,9476158,3.69,active
16119,3,2,0,0,458,9476159,9476616,4.58,rest
16120,3,2,4,10,380,9476617,9476996,3.8,active
16121,3,2,0,0,465,9476997,9477461,4.65,rest
16122,3,2,5,1,320,9477462,9477781,3.2,active
16123,3,2,0,0,508,9477782,9478289,5.08,rest
16124,3,2,5,2,324,9478290,9478613,3.24,active
16125,3,2,0,0,530,9478614,9479143,5.3,rest
16126,3,2,5,3,276,9479144,9479419,2.76,active
16127,3,2,0,0,561,9479420,9479980,5.61,rest
16128,3,2,5,4,282,9479981,9480262,2.82,active
16129,3,2,0,0,564,9480263,9480826,5.64,rest
16130,3,2,5,5,262,9480827,9481088,2.62,active
16131,3,2,0,0,558,9481089,9481646,5.58,rest
16132,3,2,5,6,429,9481647,9482075,4.29,active
16133,3,2,0,0,416,9482076,9482491,4.16,rest
16134,3,2,5,7,261,9482492,9482752,2.61,active
16135,3,2,0,0,579,9482753,9483331,5.79,rest
16136,3,2,5,8,274,9483332,9483605,2.74,active
16137,3,2,0,0,571,9483606,9484176,5.71,rest
16138,3,2,5,9,359,9484177,9484535,3.59,active
16139,3,2,0,0,483,9484536,9485018,4.83,rest
16140,3,2,5,10,269,9485019,9485287,2.69,active
16141,3,2,0,0,594,9485288,9485881,5.94,rest
16142,3,2,6,1,300,9485882,9486181,3.0,active
16143,3,2,0,0,512,9486182,9486693,5.12,rest
16144,3,2,6,2,317,9486694,9487010,3.17,active
16145,3,2,0,0,528,9487011,9487538,5.28,rest
16146,3,2,6,3,324,9487539,9487862,3.24,active
16147,3,2,0,0,483,9487863,9488345,4.83,rest
16148,3,2,6,4,353,9488346,9488698,3.53,active
16149,3,2,0,0,485,9488699,9489183,4.85,rest
16150,3,2,6,5,377,9489184,9489560,3.77,active
16151,3,2,0,0,539,9489561,9490099,5.39,rest
16152,3,2,6,6,267,9490100,9490366,2.67,active
16153,3,2,0,0,497,9490367,9490863,4.97,rest
16154,3,2,6,7,299,9490864,9491162,2.99,active
16155,3,2,0,0,574,9491163,9491736,5.74,rest
16156,3,2,6,8,242,9491737,9491978,2.42,active
16157,3,2,0,0,558,9491979,9492536,5.58,rest
16158,3,2,6,9,343,9492537,9492879,3.43,active
16159,3,2,0,0,529,9492880,9493408,5.29,rest
16160,3,2,6,10,329,9493409,9493737,3.29,active
16161,3,2,0,0,548,9493738,9494285,5.48,rest
16162,3,2,7,1,300,9494286,9494585,3.0,active
16163,3,2,0,0,569,9494586,9495154,5.69,rest
16164,3,2,7,2,314,9495155,9495468,3.14,active
16165,3,2,0,0,491,9495469,9495959,4.91,rest
16166,3,2,7,3,209,9495960,9496168,2.09,active
16167,3,2,0,0,557,9496169,9496725,5.57,rest
16168,3,2,7,4,411,9496726,9497136,4.11,active
16169,3,2,0,0,538,9497137,9497674,5.38,rest
16170,3,2,7,5,251,9497675,9497925,2.51,active
16171,3,2,0,0,552,9497926,9498477,5.52,rest
16172,3,2,7,6,240,9498478,9498717,2.4,active
16173,3,2,0,0,590,9498718,9499307,5.9,rest
16174,3,2,7,7,237,9499308,9499544,2.37,active
16175,3,2,0,0,650,9499545,9500194,6.5,rest
16176,3,2,7,8,198,9500195,9500392,1.98,active
16177,3,2,0,0,586,9500393,9500978,5.86,rest
16178,3,2,7,9,394,9500979,9501372,3.94,active
16179,3,2,0,0,404,9501373,9501776,4.04,rest
16180,3,2,7,10,375,9501777,9502151,3.75,active
16181,3,2,0,0,564,9502152,9502715,5.64,rest
16182,3,2,8,1,185,9502716,9502900,1.85,active
16183,3,2,0,0,543,9502901,9503443,5.43,rest
16184,3,2,8,2,443,9503444,9503886,4.43,active
16185,3,2,0,0,435,9503887,9504321,4.35,rest
16186,3,2,8,3,224,9504322,9504545,2.24,active
16187,3,2,0,0,596,9504546,9505141,5.96,rest
16188,3,2,8,4,465,9505142,9505606,4.65,active
16189,3,2,0,0,371,9505607,9505977,3.71,rest
16190,3,2,8,5,330,9505978,9506307,3.3,active
16191,3,2,0,0,514,9506308,9506821,5.14,rest
16192,3,2,8,6,247,9506822,9507068,2.47,active
16193,3,2,0,0,558,9507069,9507626,5.58,rest
16194,3,2,8,7,343,9507627,9507969,3.43,active
16195,3,2,0,0,500,9507970,9508469,5.0,rest
16196,3,2,8,8,280,9508470,9508749,2.8,active
16197,3,2,0,0,564,9508750,9509313,5.64,rest
16198,3,2,8,9,432,9509314,9509745,4.32,active
16199,3,2,0,0,391,9509746,9510136,3.91,rest
16200,3,2,8,10,374,9510137,9510510,3.74,active
16201,3,2,0,0,577,9510511,9511087,5.77,rest
16202,3,2,9,1,340,9511088,9511427,3.4,active
16203,3,2,0,0,449,9511428,9511876,4.49,rest
16204,3,2,9,2,225,9511877,9512101,2.25,active
16205,3,2,0,0,586,9512102,9512687,5.86,rest
16206,3,2,9,3,257,9512688,9512944,2.57,active
16207,3,2,0,0,596,9512945,9513540,5.96,rest
16208,3,2,9,4,233,9513541,9513773,2.33,active
16209,3,2,0,0,606,9513774,9514379,6.06,rest
16210,3,2,9,5,236,9514380,9514615,2.36,active
16211,3,2,0,0,547,9514616,9515162,5.47,rest
16212,3,2,9,6,453,9515163,9515615,4.53,active
16213,3,2,0,0,454,9515616,9516069,4.54,rest
16214,3,2,9,7,265,9516070,9516334,2.65,active
16215,3,2,0,0,553,9516335,9516887,5.53,rest
16216,3,2,9,8,214,9516888,9517101,2.14,active
16217,3,2,0,0,654,9517102,9517755,6.54,rest
16218,3,2,9,9,256,9517756,9518011,2.56,active
16219,3,2,0,0,551,9518012,9518562,5.51,rest
16220,3,2,9,10,244,9518563,9518806,2.44,active
16221,3,2,0,0,584,9518807,9519390,5.84,rest
16222,3,2,10,1,272,9519391,9519662,2.72,active
16223,3,2,0,0,526,9519663,9520188,5.26,rest
16224,3,2,10,2,374,9520189,9520562,3.74,active
16225,3,2,0,0,450,9520563,9521012,4.5,rest
16226,3,2,10,3,376,9521013,9521388,3.76,active
16227,3,2,0,0,479,9521389,9521867,4.79,rest
16228,3,2,10,4,431,9521868,9522298,4.31,active
16229,3,2,0,0,402,9522299,9522700,4.02,rest
16230,3,2,10,5,378,9522701,9523078,3.78,active
16231,3,2,0,0,497,9523079,9523575,4.97,rest
16232,3,2,10,6,218,9523576,9523793,2.18,active
16233,3,2,0,0,580,9523794,9524373,5.8,rest
16234,3,2,10,7,292,9524374,9524665,2.92,active
16235,3,2,0,0,526,9524666,9525191,5.26,rest
16236,3,2,10,8,438,9525192,9525629,4.38,active
16237,3,2,0,0,387,9525630,9526016,3.87,rest
16238,3,2,10,9,434,9526017,9526450,4.34,active
16239,3,2,0,0,403,9526451,9526853,4.03,rest
16240,3,2,10,10,414,9526854,9527267,4.14,active
16241,3,2,0,0,460,9527268,9527727,4.6,rest
16242,3,2,11,1,324,9527728,9528051,3.24,active
16243,3,2,0,0,523,9528052,9528574,5.23,rest
16244,3,2,11,2,276,9528575,9528850,2.76,active
16245,3,2,0,0,534,9528851,9529384,5.34,rest
16246,3,2,11,3,285,9529385,9529669,2.85,active
16247,3,2,0,0,527,9529670,9530196,5.27,rest
16248,3,2,11,4,369,9530197,9530565,3.69,active
16249,3,2,0,0,476,9530566,9531041,4.76,rest
16250,3,2,11,5,289,9531042,9531330,2.89,active
16251,3,2,0,0,522,9531331,9531852,5.22,rest
16252,3,2,11,6,318,9531853,9532170,3.18,active
16253,3,2,0,0,559,9532171,9532729,5.59,rest
16254,3,2,11,7,296,9532730,9533025,2.96,active
16255,3,2,0,0,556,9533026,9533581,5.56,rest
16256,3,2,11,8,196,9533582,9533777,1.96,active
16257,3,2,0,0,601,9533778,9534378,6.01,rest
16258,3,2,11,9,280,9534379,9534658,2.8,active
16259,3,2,0,0,558,9534659,9535216,5.58,rest
16260,3,2,11,10,289,9535217,9535505,2.89,active
16261,3,2,0,0,532,9535506,9536037,5.32,rest
16262,3,2,12,1,332,9536038,9536369,3.32,active
16263,3,2,0,0,497,9536370,9536866,4.97,rest
16264,3,2,12,2,264,9536867,9537130,2.64,active
16265,3,2,0,0,563,9537131,9537693,5.63,rest
16266,3,2,12,3,247,9537694,9537940,2.47,active
16267,3,2,0,0,645,9537941,9538585,6.45,rest
16268,3,2,12,4,221,9538586,9538806,2.21,active
16269,3,2,0,0,564,9538807,9539370,5.64,rest
16270,3,2,12,5,293,9539371,9539663,2.93,active
16271,3,2,0,0,571,9539664,9540234,5.71,rest
16272,3,2,12,6,284,9540235,9540518,2.84,active
16273,3,2,0,0,529,9540519,9541047,5.29,rest
16274,3,2,12,7,294,9541048,9541341,2.94,active
16275,3,2,0,0,552,9541342,9541893,5.52,rest
16276,3,2,12,8,436,9541894,9542329,4.36,active
16277,3,2,0,0,411,9542330,9542740,4.11,rest
16278,3,2,12,9,351,9542741,9543091,3.51,active
16279,3,2,0,0,472,9543092,9543563,4.72,rest
16280,3,2,12,10,282,9543564,9543845,2.82,active
16281,3,2,0,0,553,9543846,9544398,5.53,rest
16282,3,2,13,1,426,9544399,9544824,4.26,active
16283,3,2,0,0,405,9544825,9545229,4.05,rest
16284,3,2,13,2,391,9545230,9545620,3.91,active
16285,3,2,0,0,460,9545621,9546080,4.6,rest
16286,3,2,13,3,495,9546081,9546575,4.95,active
16287,3,2,0,0,338,9546576,9546913,3.38,rest
16288,3,2,13,4,417,9546914,9547330,4.17,active
16289,3,2,0,0,433,9547331,9547763,4.33,rest
16290,3,2,13,5,425,9547764,9548188,4.25,active
16291,3,2,0,0,410,9548189,9548598,4.1,rest
